学校,所在地,AB区,院校建设计划,考试方式,学院,专业,学习方式,招生人数,政治考试,外语考试,专业课1考试,专业课二考试,-,-,-,-,-,-,-,-,-,-,-,-
华中师范大学,湖北,A,211，双一流,统考,国家文化产业研究中心,(095138)(专业学位)农村发展,全日制,专业：5(不含推免),(101)思想政治理论,(202)俄语,(342)农业知识综合四,(810)综合课,(101)思想政治理论,(203)日语,(342)农业知识综合四,(810)综合课,(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(810)综合课,-,-,-,-
华中师范大学,湖北,A,211，双一流,统考,中国农村研究院（政治科学高等研究院）,(095138)(专业学位)农村发展,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(342)农业知识综合四,(810)综合课,-,-,-,-,-,-,-,-,-,-,-,-
湖北大学,湖北,A,普通院校,统考,马克思主义学院,(095100)(专业学位)农业,全日制,专业：34(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(917)农业经济学,-,-,-,-,-,-,-,-,-,-,-,-
湖北大学,湖北,A,普通院校,统考,生命科学学院,(095100)(专业学位)农业,全日制,专业：46(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(927)分子生物学基础,-,-,-,-,-,-,-,-,-,-,-,-
湖北大学,湖北,A,普通院校,统考,资源环境学院,(095100)(专业学位)农业,全日制,专业：45(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(827)地理信息系统,-,-,-,-,-,-,-,-,-,-,-,-
中南财经政法大学,湖北,A,211，双一流,统考,工商管理学院（MBA中心）,(095137)(专业学位)农业管理,全日制,专业：42(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(823)管理学,-,-,-,-,-,-,-,-,-,-,-,-
中南财经政法大学,湖北,A,211，双一流,统考,工商管理学院（MBA中心）,(095138)(专业学位)农村发展,全日制,专业：3(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(823)管理学,-,-,-,-,-,-,-,-,-,-,-,-
中南财经政法大学,湖北,A,211，双一流,统考,工商管理学院（MBA中心）,(095138)(专业学位)农村发展,全日制,专业：3(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(823)管理学,-,-,-,-,-,-,-,-,-,-,-,-
中南民族大学,湖北,A,普通院校,统考,经济学院,(095137)(专业学位)农业管理,全日制,专业：35(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(850)经济学基础,-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,统考,水利与土木工程学院,(095136)(专业学位)农业工程与信息技术,全日制,一级学科：11(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(848)农业推广学,-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,统考,信息与智能科学技术学院,(095136)(专业学位)农业工程与信息技术,全日制,一级学科：33(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(842)信息化概论,-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,统考,资源环境学院,(095132)(专业学位)资源利用与植物保护,全日制,一级学科：53(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(823)土壤和植物营养学,-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,统考,资源环境学院,(095132)(专业学位)资源利用与植物保护,全日制,一级学科：53(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(813)农业生态学,-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,统考,食品科学技术学院,(095135)(专业学位)食品加工与安全,全日制,一级学科：73(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(841)食品工艺学,-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,统考,农学院,(095131)(专业学位)农艺与种业,全日制,一级学科：88(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(838)作物育种学(一),-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,统考,农学院,(095131)(专业学位)农艺与种业,全日制,一级学科：88(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(838)作物育种学(一),-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,统考,农学院,(095131)(专业学位)农艺与种业,全日制,一级学科：88(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(838)作物育种学(一),-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,统考,园艺学院,(095131)(专业学位)农艺与种业,全日制,一级学科：108(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(837)园艺植物栽培学与育种学,-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,统考,植物保护学院,(095132)(专业学位)资源利用与植物保护,全日制,一级学科：57(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(825)植物保护概论,-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,统考,动物科学技术学院,(095133)(专业学位)畜牧,全日制,一级学科：72(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(839)饲料与饲养学,-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,统考,动物科学技术学院,(095134)(专业学位)渔业发展,全日制,一级学科：72(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(840)鱼类生态学,-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,统考,经济学院,(095138)(专业学位)农村发展,全日制,一级学科：52(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(830)西方经济学,-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,统考,公共管理与法学学院,(095137)(专业学位)农业管理,全日制,一级学科：68(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(844)农村公共管理,-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,统考,机电工程学院,(095136)(专业学位)农业工程与信息技术,全日制,一级学科：29(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(848)农业推广学,-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,统考,机电工程学院,(095136)(专业学位)农业工程与信息技术,全日制,一级学科：29(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(848)农业推广学,-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,单考,经济学院,(095138)(专业学位)农村发展,全日制,一级学科：1(不含推免),(111)单独考试思想政治理论,(289)单独考试英语,(342)农业知识综合四,(830)西方经济学,-,-,-,-,-,-,-,-,-,-,-,-
湖南农业大学,湖南,A,普通院校,单考,机电工程学院,(095136)(专业学位)农业工程与信息技术,全日制,一级学科：1(不含推免),(111)单独考试思想政治理论,(289)单独考试英语,(341)农业知识综合三,(848)农业推广学,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,林学院,(095131)(专业学位)农艺与种业,全日制,专业：17(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(875)园艺学概论,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,林学院,(095131)(专业学位)农艺与种业,全日制,专业：17(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(875)园艺学概论,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,林学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：16(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(868)自然资源学概论,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,林学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：16(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(868)自然资源学概论,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,林学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：16(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(868)自然资源学概论,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,林学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：16(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(868)自然资源学概论,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,林学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：16(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(868)自然资源学概论,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,林学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：16(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(868)自然资源学概论,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,计算机与信息工程学院,(095136)(专业学位)农业工程与信息技术,全日制,专业：20(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(864)信息化概论,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,计算机与信息工程学院,(095136)(专业学位)农业工程与信息技术,全日制,专业：20(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(864)信息化概论,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,计算机与信息工程学院,(095136)(专业学位)农业工程与信息技术,全日制,专业：20(不含推免),(101)思想政治理论,(204)英语（二）,(340)农业知识综合二,(864)信息化概论,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,食品科学与工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：40(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(826)食品化学,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,食品科学与工程学院,(095135)(专业学位)食品加工与安全,全日制,专业：40(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(826)食品化学,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,商学院,(095137)(专业学位)农业管理,全日制,专业：45(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(808)管理学原理,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,商学院,(095137)(专业学位)农业管理,全日制,专业：45(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(808)管理学原理,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,商学院,(095137)(专业学位)农业管理,全日制,专业：45(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(808)管理学原理,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,商学院,(095137)(专业学位)农业管理,全日制,专业：45(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(808)管理学原理,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,经济学院,(095138)(专业学位)农村发展,全日制,专业：27(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(865)经济学基础,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,经济学院,(095138)(专业学位)农村发展,全日制,专业：27(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(865)经济学基础,-,-,-,-,-,-,-,-,-,-,-,-
中南林业科技大学,湖南,A,普通院校,统考,经济学院,(095138)(专业学位)农村发展,全日制,专业：27(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(865)经济学基础,-,-,-,-,-,-,-,-,-,-,-,-
湖南人文科技学院,湖南,A,普通院校,统考,农业与生物技术学院,(095131)(专业学位)农艺与种业,全日制,专业：14(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(845)作物育种学,-,-,-,-,-,-,-,-,-,-,-,-
湖南人文科技学院,湖南,A,普通院校,统考,农业与生物技术学院,(095132)(专业学位)资源利用与植物保护,全日制,专业：15(不含推免),(101)思想政治理论,(204)英语（二）,(339)农业知识综合一,(847)植物保护概论,-,-,-,-,-,-,-,-,-,-,-,-
湖南人文科技学院,湖南,A,普通院校,统考,商学院,(095138)(专业学位)农村发展,全日制,专业：14(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(801)经济学基础,-,-,-,-,-,-,-,-,-,-,-,-
湖南人文科技学院,湖南,A,普通院校,统考,信息学院,(095136)(专业学位)农业工程与信息技术,全日制,研究方向：8(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(852)农业信息学概论,-,-,-,-,-,-,-,-,-,-,-,-
湖南人文科技学院,湖南,A,普通院校,统考,能源与机电工程学院,(095136)(专业学位)农业工程与信息技术,全日制,研究方向：8(不含推免),(101)思想政治理论,(204)英语（二）,(341)农业知识综合三,(844)农业工程概论,-,-,-,-,-,-,-,-,-,-,-,-
湖南工业大学,湖南,A,普通院校,统考,城市与环境学院,(095138)(专业学位)农村发展,全日制,专业：20(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(823)生态乡村规划,-,-,-,-,-,-,-,-,-,-,-,-
湖南工业大学,湖南,A,普通院校,统考,城市与环境学院,(095138)(专业学位)农村发展,全日制,专业：20(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(823)生态乡村规划,-,-,-,-,-,-,-,-,-,-,-,-
湖南工业大学,湖南,A,普通院校,统考,城市与环境学院,(095138)(专业学位)农村发展,全日制,专业：20(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(823)生态乡村规划,-,-,-,-,-,-,-,-,-,-,-,-
湖南工业大学,湖南,A,普通院校,统考,城市与环境学院,(095138)(专业学位)农村发展,全日制,专业：20(不含推免),(101)思想政治理论,(204)英语（二）,(342)农业知识综合四,(823)生态乡村规划,-,-,-,-,-,-,-,-,-,-,-,-
