学校,所在地,AB区,院校建设计划,考试方式,学院,专业,学习方式,招生人数,政治考试,外语考试,专业课1考试,专业课二考试,-,-,-,-,-,-,-,-,-,-,-,-
南京航空航天大学,江苏,A,211，双一流,统考,计算机科学与技术学院/人工智能学院,(083500)软件工程,全日制,专业：17(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(829)计算机专业基础,-,-,-,-,-,-,-,-,-,-,-,-
南京航空航天大学,江苏,A,211，双一流,统考,计算机科学与技术学院/人工智能学院,(083500)软件工程,全日制,专业：17(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(829)计算机专业基础,-,-,-,-,-,-,-,-,-,-,-,-
南京航空航天大学,江苏,A,211，双一流,统考,计算机科学与技术学院/人工智能学院,(083500)软件工程,全日制,专业：17(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(829)计算机专业基础,-,-,-,-,-,-,-,-,-,-,-,-
南京航空航天大学,江苏,A,211，双一流,统考,计算机科学与技术学院/人工智能学院,(083500)软件工程,全日制,专业：17(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(829)计算机专业基础,-,-,-,-,-,-,-,-,-,-,-,-
南京航空航天大学,江苏,A,211，双一流,统考,计算机科学与技术学院/人工智能学院,(083500)软件工程,全日制,专业：17(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(829)计算机专业基础,-,-,-,-,-,-,-,-,-,-,-,-
南京理工大学,江苏,A,211，双一流,统考,计算机科学与工程学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(824)计算机专业基础（A）,-,-,-,-,-,-,-,-,-,-,-,-
南京理工大学,江苏,A,211，双一流,统考,计算机科学与工程学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(824)计算机专业基础（A）,-,-,-,-,-,-,-,-,-,-,-,-
南京理工大学,江苏,A,211，双一流,统考,计算机科学与工程学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(824)计算机专业基础（A）,-,-,-,-,-,-,-,-,-,-,-,-
南京理工大学,江苏,A,211，双一流,统考,计算机科学与工程学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(824)计算机专业基础（A）,-,-,-,-,-,-,-,-,-,-,-,-
南京理工大学,江苏,A,211，双一流,统考,计算机科学与工程学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(824)计算机专业基础（A）,-,-,-,-,-,-,-,-,-,-,-,-
南京理工大学,江苏,A,211，双一流,统考,计算机科学与工程学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(824)计算机专业基础（A）,-,-,-,-,-,-,-,-,-,-,-,-
江苏科技大学,江苏,A,普通院校,统考,计算机学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(818)计算机程序设计语言,-,-,-,-,-,-,-,-,-,-,-,-
中国矿业大学,江苏,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(874)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
中国矿业大学,江苏,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(874)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
南京邮电大学,江苏,A,双一流,统考,计算机学院/软件学院/网络空间安全学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
南京邮电大学,江苏,A,双一流,统考,计算机学院/软件学院/网络空间安全学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
南京邮电大学,江苏,A,双一流,统考,计算机学院/软件学院/网络空间安全学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
南京邮电大学,江苏,A,双一流,统考,计算机学院/软件学院/网络空间安全学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
南京邮电大学,江苏,A,双一流,统考,计算机学院/软件学院/网络空间安全学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
河海大学,江苏,A,211，双一流,统考,信息学部（计算机与信息学院）,(083500)软件工程,全日制,专业：16(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(846)软件工程基础,-,-,-,-,-,-,-,-,-,-,-,-
河海大学,江苏,A,211，双一流,统考,信息学部（计算机与信息学院）,(083500)软件工程,全日制,专业：16(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(846)软件工程基础,-,-,-,-,-,-,-,-,-,-,-,-
河海大学,江苏,A,211，双一流,统考,信息学部（计算机与信息学院）,(083500)软件工程,全日制,专业：16(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(846)软件工程基础,-,-,-,-,-,-,-,-,-,-,-,-
河海大学,江苏,A,211，双一流,统考,信息学部（计算机与信息学院）,(083500)软件工程,全日制,专业：16(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(846)软件工程基础,-,-,-,-,-,-,-,-,-,-,-,-
江南大学,江苏,A,211，双一流,统考,人工智能与计算机学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(851)算法与程序设计,-,-,-,-,-,-,-,-,-,-,-,-
江南大学,江苏,A,211，双一流,统考,人工智能与计算机学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(851)算法与程序设计,-,-,-,-,-,-,-,-,-,-,-,-
江南大学,江苏,A,211，双一流,统考,人工智能与计算机学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(851)算法与程序设计,-,-,-,-,-,-,-,-,-,-,-,-
江南大学,江苏,A,211，双一流,统考,人工智能与计算机学院,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(851)算法与程序设计,-,-,-,-,-,-,-,-,-,-,-,-
南京林业大学,江苏,A,双一流,统考,信息科学技术学院,(083500)软件工程,全日制,专业：11(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(884)计算机软件基础,-,-,-,-,-,-,-,-,-,-,-,-
南京林业大学,江苏,A,双一流,统考,信息科学技术学院,(083500)软件工程,全日制,专业：11(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(884)计算机软件基础,-,-,-,-,-,-,-,-,-,-,-,-
南京林业大学,江苏,A,双一流,统考,信息科学技术学院,(083500)软件工程,全日制,专业：11(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(884)计算机软件基础,-,-,-,-,-,-,-,-,-,-,-,-
南京林业大学,江苏,A,双一流,统考,信息科学技术学院,(083500)软件工程,全日制,专业：11(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(884)计算机软件基础,-,-,-,-,-,-,-,-,-,-,-,-
南京信息工程大学,江苏,A,双一流,统考,计算机学院、软件学院、网络空间安全学院,(083500)软件工程,全日制,专业：52(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(816)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
南京中医药大学,江苏,A,双一流,统考,不区分院系所,(083500)软件工程,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(801)软件基础,-,-,-,-,-,-,-,-,-,-,-,-
南京中医药大学,江苏,A,双一流,统考,不区分院系所,(083500)软件工程,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(801)软件基础,-,-,-,-,-,-,-,-,-,-,-,-
南京中医药大学,江苏,A,双一流,统考,不区分院系所,(083500)软件工程,全日制,专业：13(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(801)软件基础,-,-,-,-,-,-,-,-,-,-,-,-
江苏师范大学,江苏,A,普通院校,统考,智慧教育学院（计算机科学与技术学院）,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(878)程序设计与数据结构,-,-,-,-,-,-,-,-,-,-,-,-
江苏师范大学,江苏,A,普通院校,统考,智慧教育学院（计算机科学与技术学院）,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(878)程序设计与数据结构,-,-,-,-,-,-,-,-,-,-,-,-
江苏师范大学,江苏,A,普通院校,统考,智慧教育学院（计算机科学与技术学院）,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(878)程序设计与数据结构,-,-,-,-,-,-,-,-,-,-,-,-
江苏师范大学,江苏,A,普通院校,统考,智慧教育学院（计算机科学与技术学院）,(083500)软件工程,全日制,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(878)程序设计与数据结构,-,-,-,-,-,-,-,-,-,-,-,-
南京财经大学,江苏,A,普通院校,统考,信息工程学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(826)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
南京财经大学,江苏,A,普通院校,统考,信息工程学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(826)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
南京财经大学,江苏,A,普通院校,统考,信息工程学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(826)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,信息工程学院（人工智能学院）,(083500)软件工程,全日制,专业：22(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(858)程序设计与数据结构,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,信息工程学院（人工智能学院）,(083500)软件工程,全日制,专业：22(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(858)程序设计与数据结构,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,信息工程学院（人工智能学院）,(083500)软件工程,全日制,专业：22(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(858)程序设计与数据结构,-,-,-,-,-,-,-,-,-,-,-,-
扬州大学,江苏,A,普通院校,统考,信息工程学院（人工智能学院）,(083500)软件工程,全日制,专业：22(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(858)程序设计与数据结构,-,-,-,-,-,-,-,-,-,-,-,-
陆军工程大学,江苏,A,普通院校,统考,指挥控制工程学院,(083500)软件工程,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
陆军工程大学,江苏,A,普通院校,统考,指挥控制工程学院,(083500)软件工程,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
陆军工程大学,江苏,A,普通院校,统考,指挥控制工程学院,(083500)软件工程,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(811)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
陆军工程大学,江苏,A,普通院校,统考,石家庄校区,(083500)软件工程,全日制,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(811)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
浙江大学,浙江,A,985，211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：12(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
杭州电子科技大学,浙江,A,普通院校,统考,计算机学院,(083500)软件工程,全日制,专业：16(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
杭州电子科技大学,浙江,A,普通院校,统考,计算机学院,(083500)软件工程,全日制,专业：16(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
杭州电子科技大学,浙江,A,普通院校,统考,计算机学院,(083500)软件工程,全日制,专业：16(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
杭州电子科技大学,浙江,A,普通院校,统考,计算机学院,(083500)软件工程,全日制,专业：16(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
杭州电子科技大学,浙江,A,普通院校,统考,计算机学院,(083500)软件工程,全日制,专业：16(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
浙江工业大学,浙江,A,普通院校,统考,计算机科学与技术学院（软件学院）,(083500)软件工程,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构与软件工程,-,-,-,-,-,-,-,-,-,-,-,-
浙江工业大学,浙江,A,普通院校,统考,计算机科学与技术学院（软件学院）,(083500)软件工程,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构与软件工程,-,-,-,-,-,-,-,-,-,-,-,-
浙江工业大学,浙江,A,普通院校,统考,计算机科学与技术学院（软件学院）,(083500)软件工程,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构与软件工程,-,-,-,-,-,-,-,-,-,-,-,-
浙江工业大学,浙江,A,普通院校,统考,计算机科学与技术学院（软件学院）,(083500)软件工程,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(851)数据结构与软件工程,-,-,-,-,-,-,-,-,-,-,-,-
浙江理工大学,浙江,A,普通院校,统考,信息学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(991)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
浙江理工大学,浙江,A,普通院校,统考,信息学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(991)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
浙江理工大学,浙江,A,普通院校,统考,信息学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(991)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
浙江理工大学,浙江,A,普通院校,统考,信息学院,(083500)软件工程,全日制,专业：19(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(991)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
浙江师范大学,浙江,A,普通院校,统考,数学与计算机科学学院,(083500)软件工程,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：25(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：25(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：25(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：25(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：25(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：25(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：25(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：25(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：25(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：25(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：25(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：25(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,联合培养（中科院合肥物质科学研究院）,(083500)软件工程,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,联合培养（中科院合肥物质科学研究院）,(083500)软件工程,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,联合培养（中科院合肥物质科学研究院）,(083500)软件工程,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,联合培养（中科院合肥物质科学研究院）,(083500)软件工程,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,联合培养（中科院合肥物质科学研究院）,(083500)软件工程,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,联合培养（中科院合肥物质科学研究院）,(083500)软件工程,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,联合培养（中科院合肥物质科学研究院）,(083500)软件工程,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
安徽大学,安徽,A,211，双一流,统考,联合培养（中科院合肥物质科学研究院）,(083500)软件工程,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(835)软件工程专业基础,-,-,-,-,-,-,-,-,-,-,-,-
中国科学技术大学,安徽,A,985，211，双一流,统考,软件学院,(083500)软件工程,全日制,研究方向：3(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
合肥工业大学,安徽,A,211，双一流,统考,计算机与信息学院,(083500)软件工程,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(848)软件工程学科专业基础综合,-,-,-,-,-,-,-,-,-,-,-,-
合肥工业大学,安徽,A,211，双一流,统考,计算机与信息学院,(083500)软件工程,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(848)软件工程学科专业基础综合,-,-,-,-,-,-,-,-,-,-,-,-
合肥工业大学,安徽,A,211，双一流,统考,计算机与信息学院,(083500)软件工程,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(848)软件工程学科专业基础综合,-,-,-,-,-,-,-,-,-,-,-,-
合肥工业大学,安徽,A,211，双一流,统考,计算机与信息学院,(083500)软件工程,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(848)软件工程学科专业基础综合,-,-,-,-,-,-,-,-,-,-,-,-
合肥工业大学,安徽,A,211，双一流,统考,计算机与信息学院,(083500)软件工程,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(848)软件工程学科专业基础综合,-,-,-,-,-,-,-,-,-,-,-,-
安徽理工大学,安徽,A,普通院校,统考,计算机科学与工程学院,(083500)软件工程,全日制,专业：18(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(841)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
安徽理工大学,安徽,A,普通院校,统考,计算机科学与工程学院,(083500)软件工程,全日制,专业：18(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(841)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
安徽理工大学,安徽,A,普通院校,统考,计算机科学与工程学院,(083500)软件工程,全日制,专业：18(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(841)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
安徽理工大学,安徽,A,普通院校,统考,计算机科学与工程学院,(083500)软件工程,全日制,专业：18(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(841)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
安徽工程大学,安徽,A,普通院校,统考,计算机与信息学院,(083500)软件工程,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(829)数据结构与程序设计,-,-,-,-,-,-,-,-,-,-,-,-
安徽工程大学,安徽,A,普通院校,统考,计算机与信息学院,(083500)软件工程,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(829)数据结构与程序设计,-,-,-,-,-,-,-,-,-,-,-,-
安徽工程大学,安徽,A,普通院校,统考,计算机与信息学院,(083500)软件工程,全日制,专业：7(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(829)数据结构与程序设计,-,-,-,-,-,-,-,-,-,-,-,-
安庆师范大学,安徽,A,普通院校,统考,计算机与信息学院,(083500)软件工程,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(822)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
安庆师范大学,安徽,A,普通院校,统考,计算机与信息学院,(083500)软件工程,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(822)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
安庆师范大学,安徽,A,普通院校,统考,计算机与信息学院,(083500)软件工程,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(822)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
安庆师范大学,安徽,A,普通院校,统考,计算机与信息学院,(083500)软件工程,全日制,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(822)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
淮北师范大学,安徽,A,普通院校,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：11(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(871)高级语言程序设计,-,-,-,-,-,-,-,-,-,-,-,-
淮北师范大学,安徽,A,普通院校,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：11(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(871)高级语言程序设计,-,-,-,-,-,-,-,-,-,-,-,-
淮北师范大学,安徽,A,普通院校,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：11(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(871)高级语言程序设计,-,-,-,-,-,-,-,-,-,-,-,-
淮北师范大学,安徽,A,普通院校,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：11(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(871)高级语言程序设计,-,-,-,-,-,-,-,-,-,-,-,-
华侨大学,福建,A,普通院校,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：29(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
华侨大学,福建,A,普通院校,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：29(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
华侨大学,福建,A,普通院校,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：29(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
华侨大学,福建,A,普通院校,统考,计算机科学与技术学院,(083500)软件工程,全日制,专业：29(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(826)数据结构,-,-,-,-,-,-,-,-,-,-,-,-
福州大学,福建,A,211，双一流,统考,计算机与大数据学院,(083500)软件工程,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
福州大学,福建,A,211，双一流,统考,计算机与大数据学院,(083500)软件工程,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
福州大学,福建,A,211，双一流,统考,计算机与大数据学院,(083500)软件工程,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
福州大学,福建,A,211，双一流,统考,计算机与大数据学院,(083500)软件工程,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
福州大学,福建,A,211，双一流,统考,计算机与大数据学院,(083500)软件工程,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
福州大学,福建,A,211，双一流,统考,计算机与大数据学院,(083500)软件工程,全日制,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础,-,-,-,-,-,-,-,-,-,-,-,-
