学校,所在地,AB区,院校建设计划,考试方式,学院,专业,学习方式,招生人数,政治考试,外语考试,专业课1考试,专业课二考试,-,-,-,-,-,-,-,-
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020101)政治经济学,全日制,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020104)西方经济学,全日制,专业：4(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020105)世界经济,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020105)世界经济,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020105)世界经济,全日制,专业：3(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020106)人口、资源与环境经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020106)人口、资源与环境经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
新疆财经大学,新疆,B,普通院校,统考,经济学院,(020106)人口、资源与环境经济学,全日制,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(303)数学（三）,(801)经济学
